"CustomerKey","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","CLV_TotalRevenue","FirstPurchase","LastPurchase","NumOrders","AvgOrderValue","LifespanDays","LifespanMonths","MonthlyValue","CLV_Quintile","CLV_Segment"
11499,184,2,192.21,3,4,3,343,192.21,2016-04-08,2016-06-30,2,96.105,83,2.72667542706965,70.4924385542169,3,"Middle"
11503,21,2,61.78,5,4,2,542,61.78,2016-05-27,2016-12-10,2,30.89,197,6.47174770039422,9.5461076142132,2,"Lower-Mid"
11504,241,2,44.57,2,4,2,242,44.57,2016-05-02,2016-05-04,2,22.285,2,0.0657030223390276,678.3554,2,"Lower-Mid"
11508,230,2,77.27,2,4,2,242,77.27,2016-05-03,2016-05-15,2,38.635,12,0.394218134034166,196.008233333333,2,"Lower-Mid"
11509,154,1,196.29,3,1,3,313,196.29,2016-07-30,2016-07-30,1,196.29,0,0,196.29,3,"Middle"
11511,292,1,35,1,1,1,111,35,2016-03-14,2016-03-14,1,35,0,0,35,1,"Bottom 20% (Low CLV)"
11514,188,1,39.99,3,1,2,312,39.99,2016-06-26,2016-06-26,1,39.99,0,0,39.99,2,"Lower-Mid"
11515,253,2,5930.23,2,4,5,245,5930.23,2014-09-03,2016-04-22,2,2965.115,597,19.6123521681997,302.372196314908,5,"Top 20% (High CLV)"
11516,196,2,5915.54,3,4,5,345,5915.54,2014-09-18,2016-06-18,2,2957.77,639,20.9921156373193,281.798180907668,5,"Top 20% (High CLV)"
11517,129,2,101.76,3,4,3,343,101.76,2016-06-28,2016-08-24,2,50.88,57,1.87253613666229,54.3434105263158,3,"Middle"
11518,47,2,82.2,5,4,3,543,82.2,2016-10-29,2016-11-14,2,41.1,16,0.525624178712221,156.3855,3,"Middle"
11521,51,2,44.57,5,4,2,542,44.57,2016-03-06,2016-11-10,2,22.285,249,8.18002628120894,5.44863775100402,2,"Lower-Mid"
11522,330,2,5888.24,1,4,5,145,5888.24,2014-09-06,2016-02-05,2,2944.12,517,16.9842312746386,346.688637524178,5,"Top 20% (High CLV)"
11524,73,2,42.28,4,4,2,442,42.28,2016-08-29,2016-10-19,2,21.14,51,1.6754270696452,25.2353568627451,2,"Lower-Mid"
11525,309,2,5935.55,1,4,5,145,5935.55,2014-09-09,2016-02-26,2,2967.775,535,17.5755584756899,337.716153271028,5,"Top 20% (High CLV)"
11527,57,2,39.58,4,4,2,442,39.58,2016-02-11,2016-11-04,2,19.79,267,8.77135348226018,4.51241647940075,2,"Lower-Mid"
11528,312,2,5959.71,1,4,5,145,5959.71,2014-09-15,2016-02-23,2,2979.855,526,17.2798948751643,344.892723193916,5,"Top 20% (High CLV)"
11529,327,2,5944.21,1,4,5,145,5944.21,2014-09-27,2016-02-08,2,2972.105,499,16.3929040735874,362.608722244489,5,"Top 20% (High CLV)"
11531,323,2,5875.55,1,4,5,145,5875.55,2014-09-02,2016-02-12,2,2937.775,528,17.3455978975033,338.734359848485,5,"Top 20% (High CLV)"
11532,2,2,44.57,5,4,2,542,44.57,2016-04-07,2016-12-29,2,22.285,266,8.73850197109067,5.10041654135338,2,"Lower-Mid"
11533,230,1,2.29,2,1,1,211,2.29,2016-05-15,2016-05-15,1,2.29,0,0,2.29,1,"Bottom 20% (Low CLV)"
11534,317,2,5919.73,1,4,5,145,5919.73,2014-09-21,2016-02-18,2,2959.865,515,16.9185282522996,349.896274174757,5,"Top 20% (High CLV)"
11535,290,2,5919.21,1,4,5,145,5919.21,2014-09-05,2016-03-16,2,2959.605,558,18.3311432325887,322.904574193548,5,"Top 20% (High CLV)"
11536,284,2,5915.54,1,4,5,145,5915.54,2014-09-27,2016-03-22,2,2957.77,542,17.8055190538765,332.230696678967,5,"Top 20% (High CLV)"
11537,281,2,5873.26,1,4,5,145,5873.26,2014-09-24,2016-03-25,2,2936.63,548,18.0026281208936,326.244588321168,5,"Top 20% (High CLV)"
11538,304,2,5895.24,1,4,5,145,5895.24,2014-09-19,2016-03-02,2,2947.62,530,17.4113009198423,338.586991698113,5,"Top 20% (High CLV)"
11539,280,2,5997.73,1,4,5,145,5997.73,2014-09-26,2016-03-26,2,2998.865,547,17.969776609724,333.767643875686,5,"Top 20% (High CLV)"
11540,284,2,5958.18,1,4,5,145,5958.18,2014-09-16,2016-03-22,2,2979.09,553,18.1668856767411,327.969257142857,5,"Top 20% (High CLV)"
11541,260,2,5973.24,2,4,5,245,5973.24,2014-09-15,2016-04-15,2,2986.62,578,18.988173455979,314.576860899654,5,"Top 20% (High CLV)"
11617,266,2,5935.55,2,4,5,245,5935.55,2014-09-13,2016-04-09,2,2967.775,574,18.8567674113009,314.770282229965,5,"Top 20% (High CLV)"
11620,156,2,44.57,3,5,2,352,44.57,2016-02-12,2016-07-28,2,22.285,167,5.4862023653088,8.12401676646707,2,"Lower-Mid"
11621,59,2,123.24,4,5,3,453,123.24,2016-08-02,2016-11-02,2,61.62,92,3.02233902759527,40.7763652173913,3,"Middle"
11622,197,2,133.75,2,5,3,253,133.75,2016-04-10,2016-06-17,2,66.875,68,2.23390275952694,59.8727941176471,3,"Middle"
11623,247,2,5948.24,2,5,5,255,5948.24,2014-09-10,2016-04-28,2,2974.12,596,19.5795006570302,303.799371812081,5,"Top 20% (High CLV)"
11624,249,2,5898.26,2,5,5,255,5898.26,2014-09-24,2016-04-26,2,2949.13,580,19.053876478318,309.556955862069,5,"Top 20% (High CLV)"
11625,250,2,5913.25,2,5,5,255,5913.25,2014-09-27,2016-04-25,2,2956.625,576,18.9224704336399,312.498836805556,5,"Top 20% (High CLV)"
11626,266,2,5958.74,2,5,5,255,5958.74,2014-09-04,2016-04-09,2,2979.37,583,19.1524310118265,311.121862092624,5,"Top 20% (High CLV)"
11627,49,2,50.23,5,5,2,552,50.23,2016-08-28,2016-11-12,2,25.115,76,2.49671484888305,20.1184368421053,2,"Lower-Mid"
11628,273,2,5875.55,1,5,5,155,5875.55,2014-09-15,2016-04-02,2,2937.775,565,18.5611038107753,316.551755752212,5,"Top 20% (High CLV)"
11629,255,2,5930.23,2,5,5,255,5930.23,2014-09-28,2016-04-20,2,2965.115,570,18.7253613666229,316.695089824561,5,"Top 20% (High CLV)"
11630,246,2,5933.26,2,5,5,255,5933.26,2014-09-24,2016-04-29,2,2966.63,583,19.1524310118265,309.791482675815,5,"Top 20% (High CLV)"
11633,45,1,2.29,5,1,1,511,2.29,2016-11-16,2016-11-16,1,2.29,0,0,2.29,1,"Bottom 20% (Low CLV)"
11634,247,2,39.58,2,5,2,252,39.58,2016-03-12,2016-04-28,2,19.79,47,1.54402102496715,25.6343659574468,2,"Lower-Mid"
11635,98,2,42.28,4,5,2,452,42.28,2016-02-12,2016-09-24,2,21.14,225,7.3915900131406,5.72001422222222,2,"Lower-Mid"
11636,108,1,74.98,4,1,2,412,74.98,2016-09-14,2016-09-14,1,74.98,0,0,74.98,2,"Lower-Mid"
11637,316,2,39.58,1,5,2,152,39.58,2016-02-12,2016-02-19,2,19.79,7,0.229960578186597,172.116457142857,2,"Lower-Mid"
11638,71,2,77.27,4,5,2,452,77.27,2016-10-21,2016-10-21,2,38.635,0,0,77.27,2,"Lower-Mid"
11639,49,1,124.97,5,1,3,513,124.97,2016-11-12,2016-11-12,1,124.97,0,0,124.97,3,"Middle"
11643,179,2,100.22,3,5,3,353,100.22,2016-04-23,2016-07-05,2,50.11,73,2.39816031537451,41.7903671232877,3,"Middle"
11644,227,1,39.99,2,1,2,212,39.99,2016-05-18,2016-05-18,1,39.99,0,0,39.99,2,"Lower-Mid"
11645,48,1,53.99,5,1,2,512,53.99,2016-11-13,2016-11-13,1,53.99,0,0,53.99,2,"Lower-Mid"
11646,158,2,113.48,3,5,3,353,113.48,2016-07-16,2016-07-26,2,56.74,10,0.328515111695138,345.43312,3,"Middle"
11648,117,2,88.99,4,5,3,453,88.99,2016-08-29,2016-09-05,2,44.495,7,0.229960578186597,386.979371428571,3,"Middle"
11649,250,2,91.28,2,5,3,253,91.28,2016-04-07,2016-04-25,2,45.64,18,0.591327201051248,154.364622222222,3,"Middle"
11650,12,2,128.97,5,5,3,553,128.97,2016-02-19,2016-12-19,2,64.485,304,9.98685939553219,12.9139697368421,3,"Middle"
11653,78,2,178.96,4,5,3,453,178.96,2016-04-18,2016-10-14,2,89.48,179,5.88042049934297,30.4331977653631,3,"Middle"
11654,249,2,5955.23,2,5,5,255,5955.23,2014-10-20,2016-04-26,2,2977.615,554,18.1997371879106,327.215164620939,5,"Top 20% (High CLV)"
11655,27,2,50.23,5,5,2,552,50.23,2016-10-01,2016-12-04,2,25.115,64,2.10249671484888,23.89064375,2,"Lower-Mid"
11656,108,1,74.98,4,1,2,412,74.98,2016-09-14,2016-09-14,1,74.98,0,0,74.98,2,"Lower-Mid"
11657,219,1,124.97,2,1,3,213,124.97,2016-05-26,2016-05-26,1,124.97,0,0,124.97,3,"Middle"
11658,159,2,111.96,3,5,3,353,111.96,2016-04-25,2016-07-25,2,55.98,91,2.98948751642576,37.4512351648352,3,"Middle"
11662,177,2,100.27,3,5,3,353,100.27,2016-05-07,2016-07-07,2,50.135,61,2.00394218134034,50.0363737704918,3,"Middle"
11663,316,2,5948.24,1,5,5,155,5948.24,2014-10-30,2016-02-19,2,2974.12,477,15.6701708278581,379.589990775681,5,"Top 20% (High CLV)"
11664,310,2,5948.24,1,5,5,155,5948.24,2014-10-29,2016-02-25,2,2974.12,484,15.9001314060447,374.100052892562,5,"Top 20% (High CLV)"
11665,317,2,5930.23,1,5,5,155,5930.23,2014-10-15,2016-02-18,2,2965.115,491,16.1300919842313,367.650104276986,5,"Top 20% (High CLV)"
11666,324,2,5948.24,1,5,5,155,5948.24,2014-10-19,2016-02-11,2,2974.12,480,15.7687253613666,377.217553333333,5,"Top 20% (High CLV)"
11667,10,2,91.28,5,5,3,553,91.28,2016-07-05,2016-12-21,2,45.64,169,5.55190538764783,16.4412023668639,3,"Middle"
11668,13,1,74.98,5,1,2,512,74.98,2016-12-18,2016-12-18,1,74.98,0,0,74.98,2,"Lower-Mid"
11669,133,2,113.21,3,5,3,353,113.21,2016-08-19,2016-08-20,2,56.605,1,0.0328515111695138,3446.1124,3,"Middle"
11670,101,2,100.27,4,5,3,453,100.27,2016-04-15,2016-09-21,2,50.135,159,5.22339027595269,19.1963446540881,3,"Middle"
11671,265,2,5970.23,2,5,5,255,5970.23,2014-10-23,2016-04-10,2,2985.115,535,17.5755584756899,339.689348037383,5,"Top 20% (High CLV)"
11672,101,2,113.48,4,5,3,453,113.48,2016-07-26,2016-09-21,2,56.74,57,1.87253613666229,60.602301754386,3,"Middle"
11673,302,2,191.95,1,5,3,153,191.95,2016-02-03,2016-03-04,2,95.975,30,0.985545335085414,194.765266666667,3,"Middle"
11674,134,2,96.27,3,5,3,353,96.27,2016-06-01,2016-08-19,2,48.135,79,2.59526938239159,37.0944151898734,3,"Middle"
11675,322,2,5898.26,1,5,5,155,5898.26,2014-10-27,2016-02-13,2,2949.13,474,15.5716162943495,378.782772995781,5,"Top 20% (High CLV)"
11676,20,2,91.28,5,5,3,553,91.28,2016-08-21,2016-12-11,2,45.64,112,3.67936925098555,24.8086,3,"Middle"
11678,326,2,5900.55,1,5,5,155,5900.55,2014-10-12,2016-02-09,2,2950.275,485,15.9329829172142,370.335550515464,5,"Top 20% (High CLV)"
11679,30,2,145.96,5,5,3,553,145.96,2016-10-15,2016-12-01,2,72.98,47,1.54402102496715,94.5323914893617,3,"Middle"
11680,118,1,39.99,4,1,2,412,39.99,2016-09-04,2016-09-04,1,39.99,0,0,39.99,2,"Lower-Mid"
11681,33,2,137.96,5,5,3,553,137.96,2016-03-08,2016-11-28,2,68.98,265,8.70565045992116,15.8471788679245,3,"Middle"
11682,20,2,252.98,5,5,3,553,252.98,2016-09-08,2016-12-11,2,126.49,94,3.0880420499343,81.9224595744681,3,"Middle"
11683,324,2,5897.23,1,5,5,155,5897.23,2014-10-07,2016-02-11,2,2948.615,492,16.1629434954008,364.861140650406,5,"Top 20% (High CLV)"
11684,17,2,93.98,5,5,3,553,93.98,2016-07-02,2016-12-14,2,46.99,165,5.42049934296978,17.3378860606061,3,"Middle"
11685,16,2,110.92,5,5,3,553,110.92,2016-03-12,2016-12-15,2,55.46,278,9.13272010512484,12.1453410071942,3,"Middle"
11686,249,2,128.97,2,5,3,253,128.97,2016-03-09,2016-04-26,2,64.485,48,1.57687253613666,81.788475,3,"Middle"
11687,191,2,97.98,3,5,3,353,97.98,2016-04-14,2016-06-23,2,48.99,70,2.29960578186597,42.6073028571429,3,"Middle"
11688,317,2,5967.23,1,5,5,155,5967.23,2014-10-04,2016-02-18,2,2983.615,502,16.4914586070959,361.837611952191,5,"Top 20% (High CLV)"
11689,117,2,88.99,4,5,3,453,88.99,2016-08-27,2016-09-05,2,44.495,9,0.295663600525624,300.983955555556,3,"Middle"
11690,247,2,5904.23,2,5,5,255,5904.23,2014-10-27,2016-04-28,2,2952.115,549,18.0354796320631,327.367506739526,5,"Top 20% (High CLV)"
11691,225,2,119.96,2,5,3,253,119.96,2016-02-12,2016-05-20,2,59.98,98,3.21944809461235,37.2610448979592,3,"Middle"
11692,176,1,39.99,3,1,2,312,39.99,2016-07-08,2016-07-08,1,39.99,0,0,39.99,2,"Lower-Mid"
11694,92,2,128.97,4,5,3,453,128.97,2016-04-13,2016-09-30,2,64.485,170,5.58475689881735,23.0932164705882,3,"Middle"
11695,133,2,128.97,3,5,3,353,128.97,2016-04-11,2016-08-20,2,64.485,131,4.30354796320631,29.9682961832061,3,"Middle"
11696,245,2,5873.26,2,5,5,255,5873.26,2014-10-03,2016-04-30,2,2936.63,575,18.8896189224704,310.925277217391,5,"Top 20% (High CLV)"
11697,86,2,152.96,4,5,3,453,152.96,2016-08-08,2016-10-06,2,76.48,59,1.93823915900131,78.9169898305085,3,"Middle"
11699,143,2,122.25,3,5,3,353,122.25,2016-05-30,2016-08-10,2,61.125,72,2.36530880420499,51.6845833333333,3,"Middle"
11700,203,2,137.96,2,5,3,253,137.96,2016-02-06,2016-06-11,2,68.98,126,4.13929040735874,33.3293841269841,3,"Middle"
11701,240,2,128.97,2,5,3,253,128.97,2016-04-26,2016-05-05,2,64.485,9,0.295663600525624,436.2052,3,"Middle"
11702,44,2,96.27,5,5,3,553,96.27,2016-05-18,2016-11-17,2,48.135,183,6.01182654402102,16.0134360655738,3,"Middle"
11703,42,2,100.27,5,5,3,553,100.27,2016-02-17,2016-11-19,2,50.135,276,9.06701708278581,11.0587637681159,3,"Middle"
11704,166,2,93.98,3,5,3,353,93.98,2016-07-08,2016-07-18,2,46.99,10,0.328515111695138,286.07512,3,"Middle"
11705,217,2,5940.54,2,5,5,255,5940.54,2014-10-30,2016-05-28,2,2970.27,576,18.9224704336399,313.9410375,5,"Top 20% (High CLV)"
11706,86,2,88.99,4,5,3,453,88.99,2016-03-09,2016-10-06,2,44.495,211,6.93166885676741,12.8381781990521,3,"Middle"
11707,220,2,6025.22,2,5,5,255,6025.22,2014-10-12,2016-05-25,2,3012.61,591,19.4152431011827,310.334512351946,5,"Top 20% (High CLV)"
11708,216,2,5908.5,2,5,5,255,5908.5,2014-10-27,2016-05-29,2,2954.25,580,19.053876478318,310.094379310345,5,"Top 20% (High CLV)"
11710,17,2,97.98,5,5,3,553,97.98,2016-11-26,2016-12-14,2,48.99,18,0.591327201051248,165.695066666667,3,"Middle"
11713,37,2,191.95,5,5,3,553,191.95,2016-07-08,2016-11-24,2,95.975,139,4.56636005256242,42.0356690647482,3,"Middle"
11714,230,2,93.98,2,5,3,253,93.98,2016-02-22,2016-05-15,2,46.99,83,2.72667542706965,34.4668819277108,3,"Middle"
11715,3,1,89.98,5,1,3,513,89.98,2016-12-28,2016-12-28,1,89.98,0,0,89.98,3,"Middle"
11716,212,1,42.28,2,1,2,212,42.28,2016-06-02,2016-06-02,1,42.28,0,0,42.28,2,"Lower-Mid"
11717,1,2,192.47,5,5,3,553,192.47,2016-05-26,2016-12-30,2,96.235,218,7.16162943495401,26.8751688073395,3,"Middle"
11718,284,2,100.27,1,5,3,153,100.27,2016-03-07,2016-03-22,2,50.135,15,0.492772667542707,203.481253333333,3,"Middle"
11720,159,2,117.95,3,5,3,353,117.95,2016-05-18,2016-07-25,2,58.975,68,2.23390275952694,52.7999705882353,3,"Middle"
11721,73,2,105.26,4,5,3,453,105.26,2016-06-17,2016-10-19,2,52.63,124,4.07358738501971,25.8396322580645,3,"Middle"
11722,49,2,153.46,5,5,3,553,153.46,2016-07-31,2016-11-12,2,76.73,104,3.41655716162943,44.9165615384615,3,"Middle"
11725,242,2,123.91,2,5,3,253,123.91,2016-04-03,2016-05-03,2,61.955,30,0.985545335085414,125.727346666667,3,"Middle"
11726,22,2,223.44,5,5,3,553,223.44,2016-10-12,2016-12-09,2,111.72,58,1.9053876478318,117.267475862069,3,"Middle"
11727,240,2,5962.24,2,5,5,255,5962.24,2014-10-14,2016-05-05,2,2981.12,569,18.6925098554533,318.964122319859,5,"Top 20% (High CLV)"
11728,52,2,109.97,5,5,3,553,109.97,2016-06-13,2016-11-09,2,54.985,149,4.89487516425756,22.4663543624161,3,"Middle"
11729,156,1,124.97,3,1,3,313,124.97,2016-07-28,2016-07-28,1,124.97,0,0,124.97,3,"Middle"
11730,233,1,99.47,2,1,3,213,99.47,2016-05-12,2016-05-12,1,99.47,0,0,99.47,3,"Middle"
11731,148,2,121.45,3,5,3,353,121.45,2016-03-17,2016-08-05,2,60.725,141,4.63206307490145,26.2194184397163,3,"Middle"
11732,137,2,173.47,3,5,3,353,173.47,2016-06-11,2016-08-16,2,86.735,66,2.16819973718791,80.0064666666667,3,"Middle"
11734,176,2,135.78,3,5,3,353,135.78,2016-06-23,2016-07-08,2,67.89,15,0.492772667542707,275.54288,3,"Middle"
11735,7,2,109.97,5,5,3,553,109.97,2016-02-28,2016-12-24,2,54.985,300,9.85545335085414,11.1582893333333,3,"Middle"
11736,25,2,166.45,5,5,3,553,166.45,2016-10-19,2016-12-06,2,83.225,48,1.57687253613666,105.557041666667,3,"Middle"
11737,166,2,77.27,3,5,2,352,77.27,2016-02-18,2016-07-18,2,38.635,151,4.96057818659658,15.5768132450331,2,"Lower-Mid"
11741,311,2,6079.24,1,5,5,155,6079.24,2014-10-17,2016-02-24,2,3039.62,495,16.2614980289093,373.842556767677,5,"Top 20% (High CLV)"
11742,222,2,5915.54,2,5,5,255,5915.54,2014-10-05,2016-05-23,2,2957.77,596,19.5795006570302,302.129257718121,5,"Top 20% (High CLV)"
11743,228,2,5898.26,2,5,5,255,5898.26,2014-10-27,2016-05-17,2,2949.13,568,18.6596583442838,316.096891549296,5,"Top 20% (High CLV)"
11744,125,2,72.28,3,5,2,352,72.28,2016-04-15,2016-08-28,2,36.14,135,4.43495400788436,16.2978014814815,2,"Lower-Mid"
11745,240,2,5948.23,2,5,5,255,5948.23,2014-10-12,2016-05-05,2,2974.115,571,18.7582128777924,317.100037127846,5,"Top 20% (High CLV)"
11746,49,2,77.27,5,5,2,552,77.27,2016-02-01,2016-11-12,2,38.635,285,9.36268068331143,8.25297824561403,2,"Lower-Mid"
11747,77,2,115.96,4,5,3,453,115.96,2016-08-08,2016-10-15,2,57.98,68,2.23390275952694,51.9091529411765,3,"Middle"
11770,69,2,77.27,4,5,2,452,77.27,2016-08-09,2016-10-23,2,38.635,75,2.46386333771353,31.3613173333333,2,"Lower-Mid"
11771,159,2,94.48,3,5,3,353,94.48,2016-04-02,2016-07-25,2,47.24,114,3.74507227332457,25.2278175438597,3,"Middle"
11772,229,2,5913.24,2,5,5,255,5913.24,2014-10-10,2016-05-16,2,2956.62,584,19.1852825229961,308.217509589041,5,"Top 20% (High CLV)"
11773,244,2,5983.74,2,5,5,255,5983.74,2014-10-25,2016-05-01,2,2991.87,554,18.1997371879106,328.781670758123,5,"Top 20% (High CLV)"
11774,199,2,5900.55,2,5,5,255,5900.55,2014-10-28,2016-06-15,2,2950.275,596,19.5795006570302,301.363661073826,5,"Top 20% (High CLV)"
11775,209,2,5913.25,2,5,5,255,5913.25,2014-10-05,2016-06-05,2,2956.625,609,20.0065703022339,295.565402298851,5,"Top 20% (High CLV)"
11776,209,2,6079.24,2,5,5,255,6079.24,2014-10-07,2016-06-05,2,3039.62,607,19.9408672798949,304.863370016474,5,"Top 20% (High CLV)"
11777,190,2,5915.53,3,5,5,355,5915.53,2014-10-16,2016-06-24,2,2957.765,617,20.26938239159,291.845596758509,5,"Top 20% (High CLV)"
11778,184,2,5873.26,3,5,5,355,5873.26,2014-10-29,2016-06-30,2,2936.63,610,20.0394218134034,293.085302295082,5,"Top 20% (High CLV)"
11779,189,2,5873.26,3,5,5,355,5873.26,2014-10-19,2016-06-25,2,2936.63,615,20.203679369251,290.70249495935,5,"Top 20% (High CLV)"
11780,194,2,5973.24,3,5,5,355,5973.24,2014-10-17,2016-06-20,2,2986.62,612,20.1051248357424,297.100368627451,5,"Top 20% (High CLV)"
11781,20,2,134.46,5,5,3,553,134.46,2016-03-07,2016-12-11,2,67.23,279,9.16557161629435,14.6701161290323,3,"Middle"
11782,103,2,151.75,4,5,3,453,151.75,2016-08-03,2016-09-19,2,75.875,47,1.54402102496715,98.2823404255319,3,"Middle"
11783,233,2,109.97,2,5,3,253,109.97,2016-03-24,2016-05-12,2,54.985,49,1.60972404730618,68.3160571428571,3,"Middle"
11785,119,2,74.98,4,5,2,452,74.98,2016-04-23,2016-09-03,2,37.49,133,4.36925098554534,17.1608360902256,2,"Lower-Mid"
11787,53,2,109.97,5,5,3,553,109.97,2016-10-15,2016-11-08,2,54.985,24,0.788436268068331,139.478616666667,3,"Middle"
11788,132,2,255.27,3,5,3,353,255.27,2016-05-10,2016-08-21,2,127.635,103,3.38370565045992,75.440959223301,3,"Middle"
11789,245,2,72.28,2,5,2,252,72.28,2016-03-08,2016-04-30,2,36.14,53,1.74113009198423,41.5132679245283,2,"Lower-Mid"
11790,222,2,146.95,2,5,3,253,146.95,2016-03-12,2016-05-23,2,73.475,72,2.36530880420499,62.1271944444444,3,"Middle"
11791,28,2,119.98,5,5,3,553,119.98,2016-10-01,2016-12-03,2,59.99,63,2.06964520367937,57.9712888888889,3,"Middle"
11792,183,2,119.98,3,5,3,353,119.98,2016-05-04,2016-07-01,2,59.99,58,1.9053876478318,62.9688137931035,3,"Middle"
11793,321,2,101.96,1,5,3,153,101.96,2016-02-08,2016-02-14,2,50.98,6,0.197109067017083,517.277066666667,3,"Middle"
11794,31,1,42.28,5,1,2,512,42.28,2016-11-30,2016-11-30,1,42.28,0,0,42.28,2,"Lower-Mid"
11795,33,2,74.98,5,5,2,552,74.98,2016-07-13,2016-11-28,2,37.49,138,4.5335085413929,16.5390666666667,2,"Lower-Mid"
11796,213,2,5995.2,2,5,5,255,5995.2,2014-10-18,2016-06-01,2,2997.6,592,19.4480946123522,308.266702702703,5,"Top 20% (High CLV)"
11797,184,2,5972.73,3,5,5,355,5972.73,2014-10-16,2016-06-30,2,2986.365,623,20.4664914586071,291.829696950241,5,"Top 20% (High CLV)"
11798,201,2,5953.25,2,5,5,255,5953.25,2014-10-17,2016-06-13,2,2976.625,605,19.8751642575558,299.532115702479,5,"Top 20% (High CLV)"
11799,203,2,5921.19,2,5,5,255,5921.19,2014-10-12,2016-06-11,2,2960.595,608,19.9737187910644,296.449051973684,5,"Top 20% (High CLV)"
11800,139,2,77.27,3,5,2,352,77.27,2016-08-11,2016-08-14,2,38.635,3,0.0985545335085414,784.032933333333,2,"Lower-Mid"
11801,17,1,49.99,5,1,2,512,49.99,2016-12-14,2016-12-14,1,49.99,0,0,49.99,2,"Lower-Mid"
11803,35,2,229.95,5,5,3,553,229.95,2016-07-30,2016-11-26,2,114.975,119,3.90932982917214,58.8208235294118,3,"Middle"
11804,140,2,133.96,3,5,3,353,133.96,2016-05-30,2016-08-13,2,66.98,75,2.46386333771353,54.3698986666667,3,"Middle"
11805,53,2,128.97,5,5,3,553,128.97,2016-04-25,2016-11-08,2,64.485,197,6.47174770039422,19.9281563451777,3,"Middle"
11806,87,2,96.27,4,5,3,453,96.27,2016-02-25,2016-10-05,2,48.135,223,7.32588699080158,13.1410708520179,3,"Middle"
11807,107,2,153.46,4,5,3,453,153.46,2016-04-15,2016-09-15,2,76.73,153,5.02628120893561,30.5315189542484,3,"Middle"
11809,202,2,5929.23,2,5,5,255,5929.23,2014-10-23,2016-06-12,2,2964.615,598,19.6452036793692,301.815654180602,5,"Top 20% (High CLV)"
11810,188,2,5973.24,3,5,5,355,5973.24,2014-10-22,2016-06-26,2,2986.62,613,20.137976346912,296.615702446982,5,"Top 20% (High CLV)"
11811,195,2,5898.26,3,5,5,355,5898.26,2014-10-17,2016-06-19,2,2949.13,611,20.0722733245729,293.851120130933,5,"Top 20% (High CLV)"
11812,194,2,5900.55,3,5,5,355,5900.55,2014-10-05,2016-06-20,2,2950.275,624,20.4993429697766,287.840932692308,5,"Top 20% (High CLV)"
11813,184,2,5953.25,3,5,5,355,5953.25,2014-10-18,2016-06-30,2,2976.625,621,20.4007884362681,291.814702093398,5,"Top 20% (High CLV)"
11814,111,2,101.26,4,5,3,453,101.26,2016-06-25,2016-09-11,2,50.63,78,2.56241787122208,39.5173641025641,3,"Middle"
11815,307,2,5948.24,1,5,5,155,5948.24,2014-10-04,2016-02-28,2,2974.12,512,16.8199737187911,353.64145625,5,"Top 20% (High CLV)"
11816,311,2,5933.25,1,5,5,155,5933.25,2014-10-04,2016-02-24,2,2966.625,508,16.688567674113,355.52781496063,5,"Top 20% (High CLV)"
11817,319,2,5898.26,1,5,5,155,5898.26,2014-10-15,2016-02-16,2,2949.13,489,16.0643889618922,367.163669529652,5,"Top 20% (High CLV)"
11818,332,2,5954.22,1,5,5,155,5954.22,2014-10-23,2016-02-03,2,2977.11,468,15.3745072273325,387.278753846154,5,"Top 20% (High CLV)"
11819,316,1,42.28,1,1,2,112,42.28,2016-02-19,2016-02-19,1,42.28,0,0,42.28,2,"Lower-Mid"
11821,116,2,151.43,4,5,3,453,151.43,2016-07-31,2016-09-06,2,75.715,37,1.21550591327201,124.58187027027,3,"Middle"
11822,126,2,87.28,3,5,3,353,87.28,2016-05-21,2016-08-27,2,43.64,98,3.21944809461235,27.1102367346939,3,"Middle"
11825,319,2,5900.55,1,5,5,155,5900.55,2014-10-18,2016-02-16,2,2950.275,486,15.9658344283837,369.573543209877,5,"Top 20% (High CLV)"
11826,316,2,5898.26,1,5,5,155,5898.26,2014-10-29,2016-02-19,2,2949.13,478,15.7030223390276,375.613042677824,5,"Top 20% (High CLV)"
11828,254,2,93.98,2,5,3,253,93.98,2016-04-05,2016-04-21,2,46.99,16,0.525624178712221,178.79695,3,"Middle"
11829,191,2,130.94,3,5,3,353,130.94,2016-03-14,2016-06-23,2,65.47,101,3.31800262812089,39.463500990099,3,"Middle"
11830,332,2,5930.23,1,5,5,155,5930.23,2014-10-01,2016-02-03,2,2965.115,490,16.0972404730618,368.400410612245,5,"Top 20% (High CLV)"
11831,321,2,5933.25,1,5,5,155,5933.25,2014-10-29,2016-02-14,2,2966.625,473,15.53876478318,381.835369978858,5,"Top 20% (High CLV)"
11832,110,2,124.97,4,5,3,453,124.97,2016-02-22,2016-09-12,2,62.485,203,6.6688567674113,18.7393438423645,3,"Middle"
11834,318,2,5908.25,1,5,5,155,5908.25,2014-10-24,2016-02-17,2,2954.125,481,15.8015768725361,373.902557172557,5,"Top 20% (High CLV)"
11836,251,2,69.99,2,5,2,252,69.99,2016-03-25,2016-04-24,2,34.995,30,0.985545335085414,71.01652,2,"Lower-Mid"
11837,311,2,5923.23,1,5,5,155,5923.23,2014-10-15,2016-02-24,2,2961.615,497,16.3272010512484,362.782940040241,5,"Top 20% (High CLV)"
